name,position,company,description,linkedin_url
Sunil Bhatia,Chief Operating Officer & Chief Technology Officer,MedValue,Chief Operating Officer at MedValue,https://www.linkedin.com/in/sunil-bhatia-4a80595a
Aris John Arenas,Senior Chief Surgical Assistant,American Surgical Professionals,Senior Chief Surgical Assistant,https://www.linkedin.com/in/aris-john-arenas-a80b6244
Jeff Finesilver,Chief Retirement Officer (CRO),Jeffrey Finesilver is now retired,Chief Retirement Officer (CRO),https://www.linkedin.com/in/jeffreyfinesilver
"Tiesa Hughes-Dillard MSN, MBA, RN",Associate Chief Nursing Officer,University of Illinois Hospital & Health Sciences System,Associate Chief Nursing Officer,https://www.linkedin.com/in/tiesa-hughes-dillard-msn-mba-rn-5a69b482
"Reji John,MHA, MBA, FACHE",Assistant to the Chief Nurse Executive,Captain James A. Lovell Federal Health Care Center,Assistant to the Chief Executive Officer,https://www.linkedin.com/in/reji-john-mha-mba-fache-693a289
Miles D. White Miles D. White is an Influencer,,,,https://www.linkedin.com/in/miles-d-white-6092ba83
Dan Watanapongse,,,SVP and Chief Financial Officer at Sterigenics,https://www.linkedin.com/in/dan-watanapongse-69688020
Lakshmi Halasyamani,Chief Quality and Transformation Officer,NorthShore University HealthSystem,"Chief Quality Transformation Officer, Entrepreneur",https://www.linkedin.com/in/lakshmi-halasyamani-b09b6091
Peter Smith,,,Chief Human Resource Officer at Enlivant,https://www.linkedin.com/in/peter-smith-a1809767
Nancy Alonso,Chief Human Resources Officer,Medulla LLC,Chief Human Resources Officer (CHRO),https://www.linkedin.com/in/nancyalonso
David Lovinger,"Division Chief, Hospital Medicine",NorthShore University HealthSystem,Division Chief at NorthShore University HealthSystem,https://www.linkedin.com/in/david-lovinger-56a22022
"Sumit Dutta, MD MBA",,,SVP & Chief Medical Officer at OptumRx,https://www.linkedin.com/in/duttasumit
Tom McGuinness,,,Chief Strategy & Commercial Officer at GE Healthcare,https://www.linkedin.com/in/tom-mcguinness-3696266
Bechara Choucair,,,Chief Community Health Officer at Kaiser Permanente,https://www.linkedin.com/in/choucair
Darby Anderson,EVP/Chief Development Officer,"Addus HomeCare, Inc.","Chief Development Officer at Addus HomeCare, Inc.",https://www.linkedin.com/in/darby-anderson-8a4651a2
Reynick A. Martinez,,,Chief Marketing & Communications Officer at Presence Health,https://www.linkedin.com/in/reynick-a-martinez-85b0aa9
"Abha Agrawal, MD, FACP, FACHE",,,Chief Clinical Operations Officer at IKS Health,https://www.linkedin.com/in/drabhaagrawal
Thomas D. Gilday,,,President & Chief Operating Officer at BrightStar Care,https://www.linkedin.com/in/thomas-d-gilday-3a098612
Robert M. Rosenberger,Regional Chief Finance Officer,Presence Health,Regional Chief Finance Officer for Presence Health,https://www.linkedin.com/in/robertmrosenberger
Cari Reed,,,"SVP, Chief Compliance Officer at Option Care",https://www.linkedin.com/in/cari-reed-41489410
Michael Fieri,,,President and Chief Executive Officer at Orsini Healthcare,https://www.linkedin.com/in/michael-fieri-a8a9a88
Anthony Evers,Chief Financial Officer and Chief Information Officer,KSB Hospital,Chief Financial Officer and Chief Information Officer at KSB Hospital,https://www.linkedin.com/in/anthonyevers
Dean Hobson,,,Chief Ambulatory Operations Officer at Presence Health,https://www.linkedin.com/in/deanmhobson
Jonathan Silverstein,,,"Chief Medical Informatics Officer at Tempus, Inc.",https://www.linkedin.com/in/jonathansilverstein
Katy Stock Pinter,,,Chief of Staff and Chief Administrative Officer at The Chartis Group,https://www.linkedin.com/in/katy-stock-pinter-806842
Gigi Walker,,,Chief Finance and Operations Officer at Clare Oaks,https://www.linkedin.com/in/gigi-walker-583b3848
Karla Higginbotham,"Chief Resident, Family Medicine",MacNeal Hospital,Family Medicine Chief Resident at MacNeal Hospital,https://www.linkedin.com/in/karla-higginbotham-0600564
"Alex Jovanovich, MD",Founder & Chief Medical Officer,Dermacare,Founder & Chief Medical Officer at Dermacare.com,https://www.linkedin.com/in/alexjmd
Samantha Berns,Chief of Staff - Midwest Market,Cigna-HealthSpring,"Chief of Staff, Cigna-Healthspring Midwest Market",https://www.linkedin.com/in/samanthaberns
McKee Ana,,,Chief Medical Officer &EVP at Joint Commission,https://www.linkedin.com/in/mckee-ana-ab6b6990
"Lisa Hames MBA, RT(T)",,,Managing Chief Radiation Therapist at MCSO Radiation Oncology,https://www.linkedin.com/in/lisa-hames-mba-rt-t-388558a2
Mark Halloran,,,SVP -Chief Information Officer at UnitedHealth Group - OptumRx,https://www.linkedin.com/in/markhalloran1
Karen Teitelbaum,,,President/ Chief Executive Officer at Sinai Health System,https://www.linkedin.com/in/karen-teitelbaum-21a7b64
Tom De Weerdt,,,EVP and Chief Financial Officer at Surgical Care Affiliates,https://www.linkedin.com/in/tom-de-weerdt-1737581
AJ Wilhelmi,,,Chief Government Relations Officer at Illinois Hospital Association,https://www.linkedin.com/in/aj-wilhelmi-601588b6
Tim Egan,,,President & Chief Executive Officer at Roseland Community Hospital,https://www.linkedin.com/in/tim-egan-4076401
Barbara Martin,,,President & Chief Executive Officer at Vista Health System,https://www.linkedin.com/in/barbara-martin-582899a9
Larry Hunka,,,Chief Information Security Executive at Northwestern Memorial HealthCare,https://www.linkedin.com/in/larryhunka
David Spaccarelli,,,"Chief Operations Officer, South at DuPage Medical Group",https://www.linkedin.com/in/davidspaccarelli
Brian Reilly,Chief Digital Strategy Officer,American Society of Anesthesiologists\xc2\xae,Chief Digital Strategy Officer at American Society of Anesthesiologists,https://www.linkedin.com/in/reillybrianj
Chris Ricaurte,Chief Financial Officer and Treasurer,R1 RCM,"Chief Financial Officer and Treasurer at R1 RCM, Inc.",https://www.linkedin.com/in/chris-ricaurte-a79abb9
Tom Lesica,"Chief Operating Officer, EVP",R1 RCM,"EVP, Chief Operating Officer, R1 RCM, Inc.",https://www.linkedin.com/in/tomlesica
Roland Wikstrom,,,President and Chief Operating Officer at Smart Choice MRI,https://www.linkedin.com/in/roland-wikstrom-82558443
Bryan Fisher,,,President and Chief Operating Officer at National Surgical Healthcare,https://www.linkedin.com/in/bryan-fisher-9202ba15
Edna Dunn,Vice President of Clinical Services - Chief Nursing Officer,HCT Executive Interim Management & Consulting,Vice President of Clinical Services / Chief Nursing Officer,https://www.linkedin.com/in/edna-dunn-427b4722
Stephen Yenchek,,,President & Chief Executive Officer at Friendship Senior Options,https://www.linkedin.com/in/stephen-yenchek-85662210
Stephen Myers,Chief Executive Officer,College of American Pathologists (CAP) at College of American Pathologists (CAP),Chief Executive Officer at College of American Pathologists (CAP),https://www.linkedin.com/in/stephen-myers-980a85124
Julio Silva,,,Chief Medical Information Officer at Rush University Medical Center,https://www.linkedin.com/in/julio-silva-6241a762
Mark Huang,Chief Medical Information Officer,Shirley Ryan AbilityLa,"Chief Medical Information Officer, Shirley Ryan AbilityLa",https://www.linkedin.com/in/mark-huang-62aab055
Michael S McCarthy,Chairman and Chief Executive Officer,"Parkside Management Services, LLC","Chief Executive Officer at Parkside Management Services, LLC",https://www.linkedin.com/in/michael-s-mccarthy-7b575aa
Steve Noronha,"Chief, Oupatient mental health",VA chicago,"Chief, OutPatient Mental Health VA Chicago Health Care",https://www.linkedin.com/in/steve-noronha-542578123
Peter Orris,,,Professor and Chief of Occupational Medicine at University of Illinois at Chicago,https://www.linkedin.com/in/peter-orris-b0411411
Rajlakshmi Krishnamurthy,,,Chief Clinical Transformation Officer at University of Chicago Medicine,https://www.linkedin.com/in/rajlakshmi-krishnamurthy-405b709a
Edward Ward,,,Assistant Chief Medical Officer at Rush University Medical Center,https://www.linkedin.com/in/edward-ward-0140a416
Keith Hemmert,"Chief Resident, Emergency Medicine",Northwestern Memorial Hospital,"Chief Resident, Emergency Medicine, Northwestern Memorial Hospital",https://www.linkedin.com/in/keith-hemmert-3010932
Pete Horbenko,,,Chief Nuclear Medicine Technologist at NorthShore University HealthSystem,https://www.linkedin.com/in/pete-horbenko-5a59b9a5
Pamela Para,,,"President/Chief Content Developer at CE Companion, Inc.",https://www.linkedin.com/in/pamela-para-7652b051
Mark Leslie,Chief Nursing Administative Coor,Weiss Memorial Hospital,Chief Nursing Administative Coordinator at Weiss Memorial Hospital,https://www.linkedin.com/in/mark-leslie-b1111535
LTC-Glencrest Home,,,chief operation medical supplies at Brentwood North Healthcare,https://www.linkedin.com/in/ltc-glencrest-home-70821a49
Adesh Ramchandran,,,Chief Enterprise Operations Officer at Cancer Treatment Centers of America,https://www.linkedin.com/in/adesh-ramchandran-0774b37
Bob Dahl,President and Chief Executive Officer,Presence Resurrection Medical Center,President and Chief Executive Officer Presence Resurrection Medical Center,https://www.linkedin.com/in/bob-dahl-24b4b2
Clyde Yancy,,,"Professor of Medicine and Chief of Cardiology at Northwestern University, Feinberg School of Medicine",https://www.linkedin.com/in/clydeyancy
Susan Morby,Associate Chief Nurse Executive,Northwestern Medicine Delnor Hospital,"RN, MSN, NEA-BC, Associate Chief Nurse Executive",https://www.linkedin.com/in/susan-morby-33b48b97
John Conway,,,Chief Business Development Officer at Cancer Treatment Centers of America,https://www.linkedin.com/in/john-conway-91a1437
Sam Terese,President and Chief Executive Officer,PCL Alverno,President and Chief Executive Officer at PCL Alverno / Alverno Clinical Laboratories,https://www.linkedin.com/in/sam-terese-3aa1254
Jo Anne Fasetti,,,"Chief Human Resources Officer at Beaver-Visitec International, Inc.",https://www.linkedin.com/in/jo-anne-fasetti-02b5486
Nathan Dolan,,,Assistant Chief Operating Officer at HealthLinc Community Health Center,https://www.linkedin.com/in/nathan-dolan-nthndln
joy cyriac,,,Chief Medical Officer ()Homoeo) at Government of Kerala Department of Homoeopathy,https://www.linkedin.com/in/joy-cyriac-4829a45
Tony Manderschied,"Chief Compliance Officer, Privacy Officer",KOS Services/Dental Dreams,Chief Compliance Officer/Privacy Officer at KOS Services/Dental Dreams,https://www.linkedin.com/in/tony-manderschied-5308262
Kevin OLeary,,,"Chief, Division of Hospital Medicine at Northwestern University, Feinberg School of Medicine",https://www.linkedin.com/in/kevin-o-leary-77460120
Sonal Mayekar MD,"Chief Resident, Radiation Oncology",Rush University Medical Center,Radiation Oncology Chief Resident at Rush University Medical Center,https://www.linkedin.com/in/sonal-mayekar-md-49754a76
Kevin Werner,Chief School Business Official,Prairie Grove Consolidated School District 46,Chief Financial Officer at Community Consolidated School District 47,https://www.linkedin.com/in/kevin-werner-0265467
Quin Golden,,,Chief Operating Officer/Chief of Staff at Illinois Department of Public Health,https://www.linkedin.com/in/quin-golden-976b435
"Byron C. Scott, MD, MBA",Deputy Chief Health Officer,"Simpler Consulting, an IBM Company","Deputy Chief Health Officer, Simpler Consulting, IBM Watson Health",https://www.linkedin.com/in/byron-c-scott-md-mba-05365965
"Steven Nemerson, MD, MSE, MBA",,,"Chief Medical Officer / Department Chief, Post-Acute Health at Spectrum Health",https://www.linkedin.com/in/stevennemerson
Sarah Bealles,President and Chief Executive Officer,JourneyCare (formerly Hospice & Palliative Care of Northeastern Illinois),President and Chief Executive Officer at Hospice and Palliative Care of Northeastern Illinois,https://www.linkedin.com/in/sarahbealles
Gladys Lopez,,,Chief Human Resources Officer at Cook County Health and Hospitals System,https://www.linkedin.com/in/gladyslopezjd
"Gary Lipinski MD, MMM",Regional Chief Medical Officer,Presence Health,"Regional Chief Medical Officer for Presence Health, South Suburban Region",https://www.linkedin.com/in/gary-lipinski-md-mmm-61b2ab33
Fred Rachman,,,"Chief Executive Officer, Chief Medical Officer at Alliance of Chicago Community Health Services",https://www.linkedin.com/in/fred-rachman-b44a207
"Manish H. Acharya, MD, FACEP",President and Chief Operating Officer,CAREnQ,"President and Chief Operations Officer, CAREnQ, Director of Telehealth, Infinity Healthcare",https://www.linkedin.com/in/manish-h-acharya-md-facep-184ab526
Lisa Lagger,Chief Mission | Relations Officer,Presence Saint Joseph Medical Center,Chief Mission | Relations Officer at Presence Health South Suburban Region,https://www.linkedin.com/in/lisa-lagger-8515477
"Diane Michelson , CISSP, CISA",Chief Information Security Officer,Zurich Insurance Company Ltd,Chief Information Security Officer interim at Zurich Insurance Company Ltd,https://www.linkedin.com/in/diane-michelson-cissp-cisa-a08b444
Sylvia Riperton-Lewis,"Bureau Chief, Bureau of Quality Management",Healthcare and Family Services Division of Medical Programs,"Bureau Chief, Bureau of Quality Managemen-Healthcare and Family Services Division of Medical Programs Bureau of Quality",https://www.linkedin.com/in/sylvia-riperton-lewis-81b9046
Griffin Myers,Cofounder & Chief Medical Officer,Oak Street Health,Cofounder & Chief Medical Officer at Oak Street Health and Adjunct Instructor at Northwestern University,https://www.linkedin.com/in/griffin-myers-9472466
Joni Duncan,Chief Human Resources Officer,Ann & Robert H. Lurie Childrens Hospital of Chicago,Chief Human Resources Officer at Ann & Robert H. Lurie Childrens Hospital Of Chicago,https://www.linkedin.com/in/joni-duncan-1518b21
Andy Bhugra,Chief Financial Officer & Chief Operating Officer,Glenridge HealthCare Solutions,"Chief Operating Officer and Head of Professional Services at Glenridge HealthCare Solutions, WhiteGlove Health",https://www.linkedin.com/in/andy-bhugra-6899522
"Erica J. Cohen, D.O., M.P.H., C.C.D.","Assistant Chief, Nuclear Medicine",Edward Hines VA Hospital,"Assistant Chief of Nuclear Medicine at Edward Hines VA, Assistant Professor of Radiology at Loyola University",https://www.linkedin.com/in/ericajcohen
Scott Jones,President and Chief Executive Officer,Cancer Treatment Centers of America,President and Chief Executive Officer at Cancer Treatment Centers of America at Midwestern Regional Medical Center,https://www.linkedin.com/in/scott-jones-7a955945
"Rupal J. Mistry, MA, LNHA",COO - Chief Operations Officer,"Glen Health & Home Management, Inc.",COO - Visionary & Strategic Post Acute & Long Term Healthcare Operations Executive ~COO - Chief Operations Officer~,https://www.linkedin.com/in/rupal-j-mistry-ma-lnha-11636826
Kevin Higdon,Regional Chief Financial Officer,St. Joseph Health System of North Central Indiana,"Regional Chief Financial Officer, St. Joseph Health System, South Bend & Plymouth, IN; Part of Trinity Health System",https://www.linkedin.com/in/kevin-higdon-18902722
Trale Permar,,,"Chief Resident, Emergency Medicine at Advocate Christ Medical Center",https://www.linkedin.com/in/trale-permar-6582b3a1
"Jill Stemmerman, DNP, RN, CENP",,,Associate Chief Nursing Officer at University of Illinois Hospital & Health Sciences System | UI Health,https://www.linkedin.com/in/jill-stemmerman-dnp-rn-cenp-74b55114
"Robert Whitcomb, MD",,,Chief Medical Information Officer at Elmhurst Memorial Hospital,https://www.linkedin.com/in/robert-whitcomb-md-35ab6429
Kate Felker,"Chief Executive Officer, Winchester Endoscopy",Surgical Care Affiliates,Chief Executive Officer,https://www.linkedin.com/in/kate-felker-44a40042
Susan Williamson Gergely,"Vice President, Chief Operating Officer",American Organization of Nurse Executives of the American Hospital Association,Chief Operating Officer,https://www.linkedin.com/in/susan-williamson-gergely-01840011
"Teddy Scott, Ph.D.",Chief Executive Officer and Co-Founder,PharmaCann LLC,Chief Executive Officer at PharmaCann LLC,https://www.linkedin.com/in/teddy-scott-ph-d-6763338
Peter Giordano,"Director, Infrastructure and Chief Security Officer",UHC,"Director, Infrastructure and Chief Security Officer",https://www.linkedin.com/in/peter-giordano-69b9719
Carly Jaworski,Administrative Assistant to Chief Operating Officer,"Homer Tree Care, Inc.",Administrative Assistant to Chief Operating Officer,https://www.linkedin.com/in/carly-jaworski-92697b105
Jerry Burgess,SVP Chief Corporate Responsibility Officer,Amita Health,SVP Chief Corporate Responsibility Officer,https://www.linkedin.com/in/jerry-burgess-3b31678
"Roy Smythe, M.D.",,,"Chief Medical Officer, Healthcare Informatics at Philips",https://www.linkedin.com/in/roy-smythe-m-d-4855a542
Dana Gilbert,,,Chief Strategy and Population Health Officer at Presence Health,https://www.linkedin.com/in/dana-gilbert-b98b0a23
Paul Schorr,Vice President and Chief Information Officer,Performance Health (formerly Patterson Medical),Chief Information Officer | Digital Transformation Leader,https://www.linkedin.com/in/paulschorr
Jade Olson,,,VP Finance and Chief Privacy Officer at Sg2,https://www.linkedin.com/in/jade-olson-3a7254a2
Kai Tao,Deputy Commissioner- Chief Program Officer,Chicago Department of Public Health,Chief Program Officer- Chicago Health Department,https://www.linkedin.com/in/kai-tao-a1b448a6
Peggy Baxter,"Chief of Staff & VP, Network Engagement",AVIA,Chief of Staff & Vice President of Network Engagement,https://www.linkedin.com/in/peggy-baxter-a8508b1
Shawn DeWane,"Chief Revenue Officer, Sales and Marketing",Hayes Management Consulting,Hayes Management Consulting - Chief Revenue Officer,https://www.linkedin.com/in/shawn-dewane-b86a2b5
Yoav Gilad,Professor of Medicine and Section Chief of Genetic Medicine,University of Chicago Medicine,Professor of Medicine and Chief of Genetic Medicine at University of Chicago Medicine,https://www.linkedin.com/in/yoav-gilad-3a5589130
Yul Garces,Chief Executive Officer,Christus Sinergia Salud at CHRISTUS Health,Chief Executive Officer at CHRISTUS SINERGIA SALUD,https://www.linkedin.com/in/yul-garces-a9ab672
Matt Ray,Co-Founder & Chief Operating Officer,Integrated Rehab Consultants,Chief Operating Officer - Integrated Rehab Consultants,https://www.linkedin.com/in/matt-ray-3b3b562
Mike Cvengros,Chief Operating Officer and Practice Administrator,"Endodontic & Periodontic Associates, Ltd.","Chief Operating Officer, Endodontic & Periodontic Associates",https://www.linkedin.com/in/mike-cvengros-476a826
Jeannie C. Frey,,,Chief Legal Officer and General Counsel at Presence Health,https://www.linkedin.com/in/jeannie-c-frey-b016ba96
Donald McGruder,Chief Information and Revenue Integrity Officer,South Shore Hospital Chicago,Chief Information Officer at South Shore Hospital Chicago,https://www.linkedin.com/in/donald-mcgruder-92767517
Patti Ludwig-Beymer,,,Vice President and Chief Nursing Officer at Edward Hospital,https://www.linkedin.com/in/patti-ludwig-beymer-64842616
Vince Sevier,,,Vice President and Chief Quality Officer at Methodist Hospitals,https://www.linkedin.com/in/vince-sevier-67252418
"Elizabeth Early, FACHE",,,Chief Ambulatory and Ancillary Services Officer at Presence Health,https://www.linkedin.com/in/elizabeth-early-fache-826a475
"Lynn Ackerman, Ph.D.",Co-founder and Chief Customer Officer,Sensight Surveys LLC,"Co-founder and Chief Customer Officer, Sensight Surveys",https://www.linkedin.com/in/lynnackerman
Carlos Alcazar,,,Interim Regional Chief Financial Officer at Presence Health,https://www.linkedin.com/in/carlos-alcazar-a38a41
Chuck Brancheau,Assistant Chief Blind Rehabilitation Center,Edward Hines Jr Va Hospital,"Assistant Chief, Hines VA Blind Rehabilitation Center",https://www.linkedin.com/in/chuck-brancheau-09687a90
Diane Nobles,,,Global Chief Compliance & Privacy Officer at Walgreens Boots Alliance,https://www.linkedin.com/in/dbnobles
Matthew Robbins,,,Vice President/Chief Strategy Officer at Advocate Childrens Hospital,https://www.linkedin.com/in/matthew-robbins-09369712a
"Dr. Steven Brockman-Weber, DNP",Vice President and Chief Nurse Executive,Advocate Childrens Hospital,VIce President and Chief Nurse Executive Advocate Childrens Hospital,https://www.linkedin.com/in/dr-steven-brockman-weber-dnp-77b5271a
Evelyn Pagan,,,"Vice President, Chief Quality Officer at Northwest Community Healthcare",https://www.linkedin.com/in/evelyn-pagan-20396b23
Kristi Lampe Naidech,,,Vice President/ Chief Resource Officer at The Resource Group of Ascension Health,https://www.linkedin.com/in/kristi-lampe-naidech-7ba6b46
Christine Solberg,,,"Chief Financial Officer and Vice President at Interactive Health, Inc",https://www.linkedin.com/in/christinesolberg
Todd Rearden,Co-Founder/Chief Technology Officer,"PayRight Health Solutions, LLC",Co-Founder/Chief Technology Officer at PayRight Health Solutions,https://www.linkedin.com/in/toddrearden
Randy Varju,Foundation President and Chief Development Officer,Advocate Health Care,Foundation President and Chief Development Officer for Advocate Health Care,https://www.linkedin.com/in/randy-varju-47174288
Modena Wilson,,,"SVP, Chief Health and Science Officer at American Medical Association",https://www.linkedin.com/in/modena-wilson-02328a
"Brad W. Minnis, Ed.D, RN",Resource Chief Clinical Officer (Chief Nursing Officer),Kindred Healthcare,Resource Chief Clinical Officer at Kindred Healthcare: Hospital Division,https://www.linkedin.com/in/brad-w-minnis-ed-d-rn-18473025
Alan Ferry,,,"Chief Operations Officer/ General manager at Professional Medical, Inc.",https://www.linkedin.com/in/alan-ferry-42564015
George Fueredi,,,Chief VIR Memorial Hospital of Burlington at Aurora Health Care,https://www.linkedin.com/in/george-fueredi-1418b132
Harold Cezar,,,,https://www.linkedin.com/in/harold-cezar-0407a4131
Ron Ford,Owner / President and Chief Executive Officer,"Help At Home, LLC / Oxford HealthCare / Excel Companion Care","President Chief Executive Officer at Help At Home, LLC. / Oxford HealthCare",https://www.linkedin.com/in/ron-ford-615a2710
Corinne Haviley,,,Vice President and Chief Nurse Executive at Northwestern Medicine Delnor Hospital,https://www.linkedin.com/in/corinne-haviley-39406331
Krista Curell,,,"Vice President, Chief Compliance Officer at University of Chicago Medical Center",https://www.linkedin.com/in/krista-curell-ba346538
Mark Daniels,,,Vice President and Chief Medical Officer at Northwestern Medicine Delnor Hospital,https://www.linkedin.com/in/mark-daniels-31709118
Chase Aalborg,Vice President/Chief Financial Officer,AMITA Health,VP/Chief Financial Officer at Adventist Medical Center Bolingbrook & Adventist Medical Center GlenOaks,https://www.linkedin.com/in/chase-aalborg-1659a51a
"Chadi Nabhan, MD, MBA,FACP",Vice President & Chief Medical Officer,Cardinal Health,Vice President & Chief Medical Officer; Cardinal Health Specialty Solutions,https://www.linkedin.com/in/chadi-nabhan-md-mba-facp-97a85488
"Reginald Grady, MS, RHIA, CHPS",,,Chief Health Information Management Services at U.S. Department of Veterans Affairs,https://www.linkedin.com/in/reginald-grady-ms-rhia-chps-39100667
Craig Hartman,Chief Financial Officer and Board Treasurer,Access MediQuip,Chief Financial Officer and Strategic Partner \xe2\x9d\x98 Healthcare Services \xe2\x9d\x98 Pharmaceuticals \xe2\x9d\x98 Medical Devices,https://www.linkedin.com/in/chartman1
Denise Froemming,,,"EVP, Chief Operations & Financial Officer at American Health Information Management Association",https://www.linkedin.com/in/denise-froemming-615abb13
Brian Stahulak,Sr. VP & Chief Nursing Officer,Ann & Robert H. Lurie Childrens Hospital of Chicago,Chief Nursing Officer at Ann & Robert H. Lurie Childrens Hospital of Chicago,https://www.linkedin.com/in/brian-stahulak-62406916
Karl (Fritz) Disque D.O. RPh,,,"Physician Founder, Chief Medical Officer at National Health Care Provider Solutions",https://www.linkedin.com/in/karl-fritz-disque-d-o-rph-a2a2133a
Chris Caudill,Associate Chief Medical Information Officer,Cook County Health and Hospitals System,Associate Chief Medical Information Officer; Cook County Health & Hospitals System,https://www.linkedin.com/in/chris-caudill-9a17504
"John E. Vazquez, MD",Chief Medical Officer of Sinai Medical Group,Mt Sinai Medical Center,Chief Medical Officer for Sinai Medical Group / Chair Department of Anesthesia Sinai Health System,https://www.linkedin.com/in/john-e-vazquez-md-57476a8
Debra D. Carey,,,"Chief Operating Officer, Ambulatory Services at Cook County Health and Hospitals System",https://www.linkedin.com/in/debra-d-carey-9b89a89
Dave Barker,,,Chief Medical Information Officer (CMIO) at Cook County Health and Hospitals System,https://www.linkedin.com/in/dave-barker-75134477
Philip Burnett,Chief Security Officer/ Director of IT Security,R1 RCM INC.,Director of IT Security Chief Security Officer at R1 RCM Inc. Formerly Accretive Health.,https://www.linkedin.com/in/philipburnett
"Bala Hota MD, MPH","Vice President, Chief Analytics Officer",Rush University Medical Center,"VP, Chief Analytics Officer | Associate CMO | Associate CIO at Rush University Medical Center",https://www.linkedin.com/in/bala-hota-md-mph-9b82436
Richard Roehr MBA CHFM,Vice President & Chief Operating Officer,AMITA Health,VP/Chief Operating Officer at Amita Health Adventist Medical Center Bolingbrook & GlenOaks,https://www.linkedin.com/in/richard-roehr-mba-chfm-249132113
Lona Ernst Rizkallah,,,Chief Cardiothoracic Surgery Physician Assistant at University of Illinois Hospital & Health Sciences System,https://www.linkedin.com/in/lona-ernst-rizkallah-05714180
"Shane Borkowsky, MD",Associate Chief Health Information Officer,University of Illinois Hospital & Health Sciences System,"Associate Chief Health Information Officer, Assistant Professor of Clinical Medicine, Univ of Illinois Hospital",https://www.linkedin.com/in/shane-borkowsky-md-584788a6
Monica Heenan,,,Sr VP & Chief Strategy Officer at Ann & Robert H. Lurie Childrens Hospital of Chicago,https://www.linkedin.com/in/monica-heenan-9abb3531
"John R. Morales, CPA, CGMA",Chief Financial Officer/Deputy Director,"John H. Stroger, Jr. Hospital of Cook County","Chief Financial Officer/Deputy Director John H. Stroger, Jr. Hospital of Cook County",https://www.linkedin.com/in/john-r-morales-cpa-cgma-47096b12
Bruce Orkin,"Chief, Section of Colon and Rectal Surgery",Rush University Medical Center,"Vice Chair for Academic Affairs, Dept of General Surgery; Chief, Section of Colon and Rectal Surgery, Rush University",https://www.linkedin.com/in/bruce-orkin-7b083b47
Irfan Hafiz MD,,,Chief Medical Officer at Centegra Health System,https://www.linkedin.com/in/irfanhafiz
Paula Keller,Senior Vice President & Chief Experience Officer,Delta Management LLC,Chief Experience Officer,https://www.linkedin.com/in/paula-keller-94b2117
"Lacy A Knight, MD, MS",Chief Medical Information Executive - North Region,Northwestern Medicine,Chief Medical Information Executive,https://www.linkedin.com/in/laknightmd
Abhishek Agarwal,"Global Chief Privacy Officer, Legal & Compliance",Baxter International Inc.,Chief Privacy Officer at Baxter International,https://www.linkedin.com/in/abhiagarwal
Raj Desai,"Chief Resident, Department of Physical Medicine and Rehabilitation",Marianjoy Rehabilitation Hospital,"Chief Resident, Physical Medicine and Rehabilitation",https://www.linkedin.com/in/raj-desai-94b80a98
Titus Daniels,Vice President and Chief Ambulatory Medical Officer,University of Chicago Medicine,VP and Chief Ambulatory Medical Officer,https://www.linkedin.com/in/titus-daniels-8702b23a
Patricia Vilt,Vice President of Finance and Chief Compliance Officer,Riverside Medical Center,VP of Finance and Chief Compliance Officer,https://www.linkedin.com/in/patricia-vilt-56554448
Lynn Eversgerd,"Chief Marketing Officer, GE Healthcare Partners",GE Healthcare,"Chief Marketing Officer, GE Healthcare Partners",https://www.linkedin.com/in/lynneversgerd
LeRoy Foster,"Director, of Business Continuity & Chief Security Officer",Advocate Health Care,"Director, of Business Continuity & Chief Security Officer",https://www.linkedin.com/in/leroy-foster-26a43913
Mark Francis,Chief Marketing Officer - CHARTER Senior Living,Charter Senior Living,Chief Marketing Officer - CHARTER Senior Living,https://www.linkedin.com/in/mark-francis-a1397933
"Kimberly Nagy, RN, MSN, NEA-BC","Executive Vice President, Chief Nursing Officer",Northwest Community Healthcare,"Executive Vice President, Chief Nursing Officer",https://www.linkedin.com/in/kimberly-nagy-rn-msn-nea-bc-67553529
Jeff Rooney,"Senior Vice President, Chief Financial Officer",Elliot Health System,"Senior Vice President, Chief Financial Officer",https://www.linkedin.com/in/jeff-rooney-3150a26
Rick Scott,Chief Medical Officer: Advocate Christ Medical Center,Advocate Health Care,Chief Medical Officer- Advocate Christ Medical Center,https://www.linkedin.com/in/rick-scott-852b53
David Smith,,,"Chief Development Officer, Leavitt Partners Consulting at Leavitt Partners",https://www.linkedin.com/in/david-smith-34a7006
"William Barron, MD, MMM, FACP",Associate Chief of Staff for Patient Safety and Quality,Hines Veterans Administration Hospital,Associate Chief of Staff for Patient Safety and Quality,https://www.linkedin.com/in/william-barron-md-mmm-facp-52978411
Karen Gallagher,Chief Nursing Officer/ Vice President of Operations,Presence Health,Chief Nursing Officer/Vice President of Operations,https://www.linkedin.com/in/karen-gallagher-79b95815
Steven Lewis,"Editor-in-Chief, Continuum: Lifelong Learning in Neurology",American Academy of Neurology,,https://www.linkedin.com/in/steven-lewis-72161130
"Cheryl L. Wolfe, CCC/SLP","Chief Rehabilitation Officer, Presence Life Connections",Presence Health,"Chief Rehabilitation Officer, Presence Life Connections (Presence Health)",https://www.linkedin.com/in/cheryl-l-wolfe-ccc-slp-ba6a0017
Dan Ginnetti,,,Chief Financial Officer and Executive Vice President at Stericycle,https://www.linkedin.com/in/dan-ginnetti-40a50313
